run_id,adj_takeprofit,WIN/LOSS-Diff_4,WIN/LOSS-Diff_5,overall_precision,BreakEvenRatio,no_of_trades,false_positives,true_positives,early_stopping_triggered,precision,overall_trades,--dataset_name,--class_weight_0,--class_weight_1,--max_features,--n_components,--n_estimators,--random_state,--stop_loss,--take_profit,--threshold,precision_split_1,precision_split_2,precision_split_3,precision_split_4,precision_split_5
HD_576c925a-dbae-41a9-9e73-9db367e6c963_560,"[4.0, 4.0, 4.0]",,,0.4551282051282051,0.42857142857142855,"[305, 258, 217]","[161, 132, 132]","[144, 126, 85]",True,0.391705069124424,780,GBPUSD_D1_2010to101124,10,15,log2,10,250,26,3,2,0.55,0.4721311475409836,0.4883720930232558,0.391705069124424,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_557,"[3.0, 3.0, 3.0, 3.0]",,,0.5919003115264797,0.5,"[485, 400, 259, 140]","[185, 163, 105, 71]","[300, 237, 154, 69]",True,0.4928571428571429,1284,GBPUSD_D1_2010to101124,20,10,sqrt,20,150,42,3,3,0.56,0.6185567010309279,0.5925,0.5945945945945946,0.4928571428571429,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_555,"[3.0, 3.0]",,,0.2903225806451613,0.25,"[16, 15]","[10, 12]","[6, 3]",True,0.2,31,GBPUSD_D1_2010to101124,1,15,log2,30,150,42,1,3,0.6,0.375,0.2,,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_551,"[2.0, 2.0, 2.0, 2.0]",,,0.5366528354080221,0.5,"[757, 638, 491, 283]","[330, 296, 233, 146]","[427, 342, 258, 137]",True,0.4840989399293286,2169,GBPUSD_D1_2010to101124,15,20,sqrt,10,120,26,2,2,0.5,0.5640686922060766,0.5360501567398119,0.5254582484725051,0.4840989399293286,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_548,"[4.0, 4.0, 4.0, 4.0]",,,0.4715447154471545,0.42857142857142855,"[253, 231, 168, 86]","[129, 119, 88, 54]","[124, 112, 80, 32]",True,0.37209302325581395,738,GBPUSD_D1_2010to101124,10,10,sqrt,15,250,26,3,1,0.55,0.4901185770750988,0.48484848484848486,0.47619047619047616,0.37209302325581395,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_542,"[3.0, 3.0, 3.0, 3.0]",,,0.5603089720736779,0.5,"[602, 523, 342, 216]","[241, 239, 150, 110]","[361, 284, 192, 106]",True,0.49074074074074076,1683,GBPUSD_D1_2010to101124,5,10,log2,15,100,42,3,3,0.5,0.5996677740863787,0.5430210325047801,0.5614035087719298,0.49074074074074076,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_543,"[4.0, 4.0, 4.0]",,,0.45523012552301256,0.42857142857142855,"[495, 422, 278]","[261, 229, 161]","[234, 193, 117]",True,0.420863309352518,1195,GBPUSD_D1_2010to101124,20,1,log2,15,120,42,3,2,0.5,0.4727272727272727,0.45734597156398105,0.420863309352518,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_544,"[4.0, 4.0, 4.0, 4.0]",,,0.5758513931888545,0.42857142857142855,"[111, 127, 64, 21]","[43, 49, 32, 13]","[68, 78, 32, 8]",True,0.38095238095238093,323,GBPUSD_D1_2010to101124,10,6,sqrt,30,150,42,3,4,0.6,0.6126126126126126,0.6141732283464567,0.5,0.38095238095238093,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_540,"[2.0, 2.0, 2.0, 2.0]",,,0.5205254515599343,0.5,"[657, 546, 391, 233]","[310, 256, 185, 125]","[347, 290, 206, 108]",True,0.463519313304721,1827,GBPUSD_D1_2010to101124,15,1,log2,20,100,42,2,2,0.6,0.528158295281583,0.5311355311355311,0.5268542199488491,0.463519313304721,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_535,"[4.0, 4.0, 4.0, 4.0]",,,0.5907590759075908,0.42857142857142855,"[94, 106, 80, 23]","[32, 38, 38, 16]","[62, 68, 42, 7]",True,0.30434782608695654,303,GBPUSD_D1_2010to101124,15,15,sqrt,25,120,0,3,1,0.6,0.6595744680851063,0.6415094339622641,0.525,0.30434782608695654,
